N,P,entropy,r,rsquared,cycles,heap sort time,heap sort freq,insertion sort time,insertion sort freq,merge sort time,merge sort freq,selection sort time,selection sort freq,smooth sort time,smooth sort freq,tim sort time,tim sort freq
7500, 0.100000, 2.927261, 0.866307, 0.750487, 10, 10.20, 116849, 120.90, 2611516, 15.70, 210034, 324.00, 28128749, 7.20, 109941, 12.10, 152788
7500, 0.100000, 3.028891, 0.863905, 0.746332, 10, 11.30, 116780, 131.60, 2659115, 16.20, 210034, 338.10, 28128749, 7.60, 111107, 13.20, 152508
7500, 0.100000, 3.022584, 0.865389, 0.748898, 10, 9.80, 116726, 121.00, 2632436, 15.70, 210034, 320.10, 28128749, 7.10, 111535, 12.10, 152754
7500, 0.100000, 3.001705, 0.872937, 0.762019, 10, 10.00, 116806, 118.40, 2555295, 15.50, 210034, 320.90, 28128749, 6.90, 110361, 12.20, 152560
7500, 0.100000, 2.897068, 0.874540, 0.764820, 10, 10.30, 116741, 117.60, 2510340, 15.60, 210034, 324.20, 28128749, 6.90, 109363, 12.50, 152317
7500, 0.100000, 2.901930, 0.875934, 0.767260, 10, 10.50, 116843, 115.10, 2498245, 15.70, 210034, 322.20, 28128749, 6.90, 109252, 12.00, 152184
7500, 0.100000, 2.711536, 0.890294, 0.792623, 10, 10.00, 116854, 106.90, 2277074, 15.80, 210034, 324.70, 28128749, 6.80, 106483, 12.10, 151809
7500, 0.100000, 2.950549, 0.876049, 0.767463, 10, 9.80, 116826, 111.80, 2453175, 15.80, 210034, 320.60, 28128749, 7.20, 110210, 12.70, 152520
7500, 0.100000, 3.155072, 0.865142, 0.748471, 10, 10.00, 116667, 127.90, 2731840, 15.70, 210034, 316.60, 28128749, 7.20, 112684, 12.20, 153295
7500, 0.250000, 5.580427, 0.705904, 0.498300, 10, 9.80, 115861, 256.20, 5488518, 17.20, 210034, 322.30, 28128749, 9.40, 146242, 13.80, 160696
7500, 0.250000, 5.555811, 0.696692, 0.485379, 10, 9.60, 115773, 256.50, 5600136, 16.00, 210034, 314.50, 28128749, 9.60, 147877, 14.30, 160922
7500, 0.250000, 5.545695, 0.698925, 0.488496, 10, 10.10, 115748, 258.40, 5500530, 15.90, 210034, 317.00, 28128749, 9.80, 147176, 13.70, 160824
7500, 0.250000, 5.531926, 0.686121, 0.470761, 10, 9.80, 115694, 259.00, 5656324, 16.30, 210034, 318.10, 28128749, 9.40, 146666, 13.20, 160477
7500, 0.250000, 5.685840, 0.693715, 0.481240, 10, 9.60, 115752, 255.70, 5612508, 16.30, 210034, 316.00, 28128749, 9.50, 149107, 13.70, 161152
7500, 0.250000, 5.637774, 0.694872, 0.482847, 10, 9.50, 115786, 258.30, 5624105, 16.10, 210034, 314.60, 28128749, 10.00, 148030, 13.80, 160917
7500, 0.250000, 5.676718, 0.687504, 0.472662, 10, 9.70, 115725, 262.90, 5686650, 15.70, 210034, 319.90, 28128749, 10.00, 148716, 13.90, 161001
7500, 0.250000, 5.678353, 0.691350, 0.477965, 10, 10.10, 115772, 264.10, 5646687, 16.50, 210034, 321.30, 28128749, 9.80, 148881, 14.60, 161403
7500, 0.250000, 5.565824, 0.703705, 0.495200, 10, 10.10, 115758, 252.50, 5448856, 16.20, 210034, 320.20, 28128749, 9.40, 146476, 13.90, 160641
7500, 0.250000, 5.548997, 0.703364, 0.494721, 10, 10.00, 115767, 252.80, 5443619, 15.90, 210034, 321.40, 28128749, 9.60, 145896, 14.20, 160680
7500, 0.500000, 7.540497, 0.438689, 0.192448, 10, 10.30, 114398, 443.90, 9271723, 16.00, 210034, 327.50, 28128749, 13.00, 186686, 16.30, 168088
7500, 0.500000, 7.668850, 0.434347, 0.188657, 10, 10.10, 114450, 433.30, 9351412, 16.50, 210034, 323.40, 28128749, 13.20, 188634, 16.40, 168021
7500, 0.500000, 7.597032, 0.431248, 0.185975, 10, 10.30, 114356, 435.50, 9358182, 16.60, 210034, 320.40, 28128749, 13.20, 187723, 16.10, 167761
7500, 0.500000, 7.580502, 0.457593, 0.209391, 10, 10.50, 114365, 422.00, 9059611, 16.50, 210034, 317.60, 28128749, 12.70, 187705, 16.30, 167924
7500, 0.500000, 7.563010, 0.455925, 0.207868, 10, 9.20, 114553, 375.90, 9076139, 15.20, 210034, 281.10, 28128749, 11.40, 186942, 13.80, 168354
7500, 0.500000, 7.617646, 0.426813, 0.182170, 10, 9.30, 114290, 386.50, 9409176, 15.10, 210034, 282.80, 28128749, 11.70, 188531, 14.10, 167688
7500, 0.500000, 7.618662, 0.427238, 0.182533, 10, 9.20, 114370, 393.70, 9396318, 15.00, 210034, 285.80, 28128749, 11.80, 187521, 14.80, 168126
7500, 0.500000, 7.560057, 0.432972, 0.187464, 10, 9.00, 114425, 386.50, 9341709, 14.90, 210034, 293.30, 28128749, 11.70, 186745, 14.10, 167854
7500, 0.500000, 7.558611, 0.421196, 0.177406, 10, 11.00, 114382, 398.40, 9435888, 15.00, 210034, 292.50, 28128749, 12.70, 186042, 15.20, 168152
7500, 0.500000, 7.549126, 0.445833, 0.198767, 10, 9.50, 114388, 393.50, 9214420, 15.20, 210034, 310.20, 28128749, 12.30, 186973, 16.10, 167803
7500, 0.750000, 8.241113, 0.194627, 0.037880, 10, 9.80, 113346, 538.10, 12114499, 15.50, 210034, 297.50, 28128749, 14.00, 209851, 15.90, 170688
7500, 0.750000, 8.251896, 0.199365, 0.039747, 10, 9.60, 113263, 526.50, 12063003, 15.10, 210034, 296.80, 28128749, 13.90, 209936, 16.00, 170784
7500, 0.750000, 8.252841, 0.195634, 0.038273, 10, 9.50, 113349, 530.20, 12106418, 15.20, 210034, 298.10, 28128749, 13.90, 210148, 15.90, 170834
7500, 0.750000, 8.250598, 0.196937, 0.038784, 10, 9.70, 113304, 531.20, 12085349, 15.60, 210034, 300.70, 28128749, 14.20, 209808, 16.50, 170782
7500, 0.750000, 8.235748, 0.198735, 0.039496, 10, 9.40, 113265, 522.50, 12050290, 15.30, 210034, 296.50, 28128749, 14.00, 209039, 15.70, 170649
7500, 0.750000, 8.244767, 0.206792, 0.042763, 10, 9.60, 113418, 526.40, 11995556, 15.20, 210034, 297.00, 28128749, 13.80, 209769, 15.90, 170833
7500, 0.750000, 8.215943, 0.207360, 0.042998, 10, 9.60, 113432, 520.40, 11967720, 15.60, 210034, 297.10, 28128749, 14.00, 208851, 15.90, 170674
7500, 0.750000, 8.237369, 0.211333, 0.044662, 10, 9.50, 113273, 521.10, 11949550, 15.70, 210034, 298.10, 28128749, 14.20, 208895, 16.40, 171025
7500, 0.750000, 8.255201, 0.195571, 0.038248, 10, 10.00, 113364, 531.80, 12103483, 15.40, 210034, 300.60, 28128749, 13.90, 209825, 16.20, 170666
7500, 0.750000, 8.236878, 0.205316, 0.042155, 10, 9.60, 113312, 520.80, 12002056, 15.10, 210034, 299.30, 28128749, 14.30, 209384, 16.20, 171248
7500, 0.800000, 8.284951, 0.143164, 0.020496, 10, 9.80, 113120, 585.60, 12651444, 15.60, 210034, 301.40, 28128749, 14.40, 213240, 15.90, 171498
7500, 0.800000, 8.278657, 0.146581, 0.021486, 10, 11.00, 113107, 577.60, 12612742, 15.70, 210034, 305.00, 28128749, 14.40, 212268, 16.00, 170902
7500, 0.800000, 8.300843, 0.146506, 0.021464, 10, 10.00, 112979, 611.50, 12621630, 16.90, 210034, 333.90, 28128749, 15.80, 213260, 17.30, 171130
7500, 0.800000, 8.296822, 0.172826, 0.029869, 10, 10.50, 113150, 598.70, 12361961, 16.80, 210034, 331.60, 28128749, 15.90, 213083, 17.40, 170981
7500, 0.800000, 8.296070, 0.159130, 0.025322, 10, 10.20, 113005, 604.40, 12497903, 16.90, 210034, 331.80, 28128749, 15.90, 213154, 17.40, 170983
7500, 0.800000, 8.296594, 0.164439, 0.027040, 10, 10.50, 113260, 592.70, 12455842, 17.00, 210034, 329.40, 28128749, 15.70, 213035, 17.00, 171628
7500, 0.800000, 8.301102, 0.144627, 0.020917, 10, 10.20, 113046, 600.80, 12637303, 16.40, 210034, 327.80, 28128749, 15.60, 213510, 16.80, 171376
7500, 0.800000, 8.297654, 0.158869, 0.025239, 10, 10.00, 113114, 592.30, 12495758, 16.60, 210034, 322.80, 28128749, 15.30, 212952, 17.00, 171225
7500, 0.800000, 8.295231, 0.157652, 0.024854, 10, 10.50, 113179, 586.40, 12521818, 16.50, 210034, 320.90, 28128749, 15.10, 213020, 16.90, 171102
7500, 0.800000, 8.278110, 0.179531, 0.032231, 10, 10.90, 113304, 578.80, 12276556, 16.20, 210034, 321.10, 28128749, 15.20, 211741, 16.90, 170864
7500, 1.000000, 8.346171, 0.015656, 0.000245, 10, 10.50, 112582, 659.00, 13918040, 16.50, 210034, 321.80, 28128749, 16.00, 220410, 16.60, 171549
7500, 1.000000, 8.353168, 0.003005, 0.000009, 10, 9.80, 112449, 658.70, 14038707, 16.50, 210034, 320.60, 28128749, 15.90, 220426, 17.30, 171412
7500, 1.000000, 8.352907, -0.007998, 0.000064, 10, 10.10, 112536, 660.40, 14140760, 16.60, 210034, 318.90, 28128749, 16.00, 220319, 17.40, 171448
7500, 1.000000, 8.353278, -0.005524, 0.000031, 10, 10.30, 112459, 666.70, 14119141, 16.90, 210034, 319.20, 28128749, 15.90, 220473, 16.80, 171496
7500, 1.000000, 8.347253, 0.013235, 0.000175, 10, 9.80, 112471, 638.30, 13942315, 16.50, 210034, 315.80, 28128749, 15.80, 220438, 16.90, 171574
7500, 1.000000, 8.360364, -0.014241, 0.000203, 10, 9.90, 112382, 663.70, 14199490, 16.60, 210034, 318.10, 28128749, 15.70, 220752, 17.40, 171361
7500, 1.000000, 8.352457, -0.026255, 0.000689, 10, 9.70, 112417, 660.60, 14311752, 15.80, 210034, 316.70, 28128749, 15.50, 221010, 16.70, 171546
7500, 1.000000, 8.346175, -0.006925, 0.000048, 10, 10.30, 112345, 662.50, 14131787, 16.50, 210034, 321.50, 28128749, 16.00, 220793, 16.70, 172084
7500, 1.000000, 8.352613, -0.010435, 0.000109, 10, 9.90, 112418, 683.20, 14163484, 16.10, 210034, 315.50, 28128749, 15.60, 220478, 17.10, 171669
7500, 1.000000, 8.333667, -0.017541, 0.000308, 10, 10.30, 112470, 668.30, 14231342, 16.30, 210034, 319.10, 28128749, 16.10, 221117, 17.20, 171800
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 13.00, 161304, 0.60, 9999, 25.90, 300038, 587.00, 50004999, 5.00, 92993, 18.20, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.10, 161265, 0.80, 9999, 24.30, 300038, 560.30, 50004999, 5.20, 93083, 18.30, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.10, 161248, 0.80, 9999, 24.40, 300038, 563.80, 50004999, 5.20, 93033, 17.90, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.30, 161314, 0.70, 9999, 24.00, 300038, 557.90, 50004999, 5.20, 92995, 18.40, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.90, 161306, 0.60, 9999, 24.50, 300038, 562.80, 50004999, 5.20, 92837, 17.40, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.70, 161326, 0.80, 9999, 24.40, 300038, 578.90, 50004999, 5.10, 92931, 18.50, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.30, 161289, 0.50, 9999, 25.70, 300038, 559.30, 50004999, 5.40, 93079, 17.30, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.10, 161290, 0.50, 9999, 24.60, 300038, 565.60, 50004999, 5.10, 92877, 17.40, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.20, 161338, 0.90, 9999, 24.90, 300038, 568.00, 50004999, 5.40, 93007, 17.90, 211280
10000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 12.20, 161334, 0.70, 9999, 24.20, 300038, 565.20, 50004999, 5.20, 92839, 18.50, 211280
10000, 0.100000, 3.037734, 0.872193, 0.760721, 10, 13.40, 160295, 220.70, 4520507, 23.30, 300038, 592.40, 50004999, 9.50, 148697, 21.80, 223065
10000, 0.100000, 2.985993, 0.882419, 0.778663, 10, 12.50, 160296, 203.20, 4276045, 22.90, 300038, 575.10, 50004999, 9.30, 148015, 21.90, 223084
10000, 0.100000, 3.059131, 0.870894, 0.758456, 10, 12.50, 160221, 212.50, 4554114, 23.20, 300038, 564.20, 50004999, 9.20, 149456, 21.50, 223555
10000, 0.100000, 3.040096, 0.875071, 0.765750, 10, 13.00, 160281, 217.30, 4455320, 24.60, 300038, 584.60, 50004999, 9.30, 148836, 21.50, 223290
10000, 0.100000, 2.981740, 0.882107, 0.778112, 10, 13.00, 160306, 198.70, 4260271, 23.00, 300038, 571.00, 50004999, 9.10, 147966, 21.60, 222965
10000, 0.100000, 3.097047, 0.867178, 0.751997, 10, 13.30, 160237, 217.80, 4602402, 23.10, 300038, 572.50, 50004999, 9.40, 149790, 21.00, 223297
10000, 0.100000, 2.961634, 0.873622, 0.763216, 10, 13.70, 160284, 212.60, 4444384, 23.00, 300038, 580.50, 50004999, 9.30, 148033, 21.90, 223118
10000, 0.100000, 3.099926, 0.877048, 0.769214, 10, 13.10, 160393, 209.70, 4475252, 23.00, 300038, 563.90, 50004999, 9.30, 150407, 21.10, 223283
10000, 0.100000, 3.137431, 0.860441, 0.740359, 10, 12.60, 160229, 221.40, 4789559, 23.10, 300038, 561.50, 50004999, 9.80, 150954, 21.60, 223478
10000, 0.100000, 3.136582, 0.872823, 0.761821, 10, 13.40, 160235, 214.20, 4565225, 23.20, 300038, 572.00, 50004999, 9.30, 150954, 21.80, 223814
10000, 0.250000, 5.777349, 0.686614, 0.471438, 10, 14.80, 158866, 482.40, 10079742, 23.30, 300038, 563.20, 50004999, 13.80, 202674, 22.80, 234383
10000, 0.250000, 5.695078, 0.685937, 0.470509, 10, 14.10, 158794, 465.60, 10063026, 22.70, 300038, 544.00, 50004999, 13.00, 200249, 22.20, 234316
10000, 0.250000, 5.778279, 0.686659, 0.471500, 10, 12.50, 158893, 445.40, 10078633, 21.70, 300038, 529.00, 50004999, 13.00, 202022, 21.10, 234220
10000, 0.250000, 5.806360, 0.686810, 0.471708, 10, 13.30, 158791, 446.10, 10144844, 21.70, 300038, 531.50, 50004999, 12.60, 203568, 22.20, 234328
10000, 0.250000, 5.836616, 0.701238, 0.491734, 10, 13.10, 158838, 442.50, 9879790, 22.20, 300038, 533.70, 50004999, 12.90, 203403, 21.90, 234675
10000, 0.250000, 5.914831, 0.681230, 0.464074, 10, 13.30, 158727, 456.70, 10244553, 22.20, 300038, 531.20, 50004999, 13.10, 204099, 22.10, 234685
10000, 0.250000, 5.829972, 0.693346, 0.480729, 10, 13.60, 158854, 443.00, 10025691, 22.10, 300038, 533.40, 50004999, 12.90, 203817, 22.00, 234656
10000, 0.250000, 5.692798, 0.708142, 0.501465, 10, 13.80, 158890, 437.00, 9653086, 22.00, 300038, 544.40, 50004999, 13.30, 200993, 21.60, 234304
10000, 0.250000, 5.849145, 0.690536, 0.476841, 10, 14.00, 158893, 457.70, 10058664, 22.10, 300038, 541.50, 50004999, 13.20, 202906, 22.40, 234676
10000, 0.250000, 5.837012, 0.686079, 0.470704, 10, 13.20, 158690, 453.20, 10157546, 22.20, 300038, 532.80, 50004999, 13.00, 203744, 22.00, 234999
10000, 0.500000, 7.920917, 0.410697, 0.168672, 10, 15.00, 156759, 795.30, 17105241, 22.20, 300038, 540.90, 50004999, 17.90, 262133, 22.20, 244381
10000, 0.500000, 7.904231, 0.417491, 0.174298, 10, 14.40, 156874, 790.60, 16918918, 22.30, 300038, 545.20, 50004999, 17.30, 259650, 21.90, 244454
10000, 0.500000, 7.820659, 0.453632, 0.205782, 10, 16.00, 157054, 810.70, 16176205, 24.30, 300038, 583.10, 50004999, 18.40, 258235, 22.50, 243873
10000, 0.500000, 7.858744, 0.419000, 0.175561, 10, 17.00, 156920, 846.00, 16842670, 24.70, 300038, 593.70, 50004999, 18.60, 259269, 22.00, 244095
10000, 0.500000, 7.815646, 0.415636, 0.172753, 10, 16.40, 156939, 842.10, 16925621, 24.00, 300038, 592.40, 50004999, 18.40, 259023, 22.00, 244289
10000, 0.500000, 7.833015, 0.441979, 0.195345, 10, 15.00, 156967, 815.60, 16479388, 24.60, 300038, 583.50, 50004999, 18.40, 258091, 22.30, 243489
10000, 0.500000, 7.843843, 0.420705, 0.176992, 10, 16.00, 156874, 816.70, 16765040, 24.20, 300038, 579.70, 50004999, 18.40, 258814, 21.80, 244196
10000, 0.500000, 7.806044, 0.416087, 0.173129, 10, 16.00, 156912, 815.90, 16839168, 24.30, 300038, 583.30, 50004999, 17.90, 257136, 22.50, 244091
10000, 0.500000, 7.791891, 0.450873, 0.203286, 10, 15.00, 156928, 742.70, 16247125, 24.00, 300038, 567.40, 50004999, 17.10, 257146, 22.10, 243690
10000, 0.500000, 7.894262, 0.423921, 0.179709, 10, 14.50, 156920, 753.60, 16785080, 21.80, 300038, 529.70, 50004999, 16.70, 260304, 22.60, 244285
10000, 0.750000, 8.512540, 0.188281, 0.035450, 10, 16.10, 155379, 1013.20, 21639091, 22.80, 300038, 539.00, 50004999, 19.70, 290150, 20.70, 247611
10000, 0.750000, 8.521734, 0.198421, 0.039371, 10, 15.20, 155470, 991.60, 21453203, 22.90, 300038, 544.60, 50004999, 19.90, 290302, 20.70, 247897
10000, 0.750000, 8.519285, 0.192240, 0.036956, 10, 16.40, 155350, 1012.90, 21573740, 22.70, 300038, 555.00, 50004999, 20.10, 289266, 20.90, 247773
10000, 0.750000, 8.514887, 0.217507, 0.047309, 10, 15.40, 155491, 978.90, 21133035, 22.90, 300038, 547.20, 50004999, 19.90, 289307, 20.50, 247748
10000, 0.750000, 8.525475, 0.202486, 0.041000, 10, 14.80, 155465, 996.70, 21407055, 22.90, 300038, 552.20, 50004999, 19.80, 290057, 21.40, 247757
10000, 0.750000, 8.527152, 0.183410, 0.033639, 10, 15.60, 155333, 1001.50, 21721972, 22.90, 300038, 544.70, 50004999, 19.90, 290374, 20.80, 247948
10000, 0.750000, 8.527099, 0.189072, 0.035748, 10, 16.60, 155348, 1012.90, 21625255, 23.20, 300038, 550.80, 50004999, 22.40, 289979, 21.30, 247704
10000, 0.750000, 8.532942, 0.192301, 0.036980, 10, 16.00, 155332, 1010.80, 21534289, 23.00, 300038, 552.40, 50004999, 20.00, 289432, 20.90, 247818
10000, 0.750000, 8.532026, 0.192026, 0.036874, 10, 15.10, 155333, 1013.60, 21575120, 23.30, 300038, 557.60, 50004999, 20.80, 290274, 20.80, 247562
10000, 0.750000, 8.535943, 0.190249, 0.036195, 10, 15.00, 155279, 1015.20, 21606455, 23.10, 300038, 566.80, 50004999, 20.10, 290306, 20.80, 247946
10000, 0.800000, 8.566172, 0.149310, 0.022294, 10, 16.10, 155216, 1082.70, 22389650, 23.60, 300038, 586.80, 50004999, 21.20, 294501, 22.30, 248452
10000, 0.800000, 8.578593, 0.141041, 0.019892, 10, 15.60, 155136, 1060.00, 22536882, 23.10, 300038, 556.00, 50004999, 20.80, 295078, 20.80, 248089
10000, 0.800000, 8.578616, 0.159960, 0.025587, 10, 15.70, 155349, 1024.30, 22175173, 23.10, 300038, 546.40, 50004999, 20.10, 293485, 21.00, 248445
10000, 0.800000, 8.563154, 0.159510, 0.025443, 10, 15.00, 155144, 1054.40, 22214147, 22.50, 300038, 555.80, 50004999, 21.00, 294176, 21.10, 248082
10000, 0.800000, 8.569261, 0.155045, 0.024039, 10, 15.80, 155164, 1058.80, 22283957, 23.30, 300038, 558.20, 50004999, 21.10, 293413, 20.90, 248061
10000, 0.800000, 8.574898, 0.158918, 0.025255, 10, 14.70, 155229, 1054.70, 22189658, 22.80, 300038, 561.90, 50004999, 21.00, 293724, 21.00, 248351
10000, 0.800000, 8.567822, 0.148701, 0.022112, 10, 15.30, 155144, 1074.70, 22362302, 23.10, 300038, 557.20, 50004999, 20.70, 293925, 20.80, 248573
10000, 0.800000, 8.563927, 0.165931, 0.027533, 10, 15.50, 155134, 1059.20, 22081001, 23.20, 300038, 572.20, 50004999, 21.00, 293595, 20.80, 247617
10000, 0.800000, 8.577803, 0.152275, 0.023188, 10, 15.30, 155109, 1064.10, 22317432, 22.90, 300038, 567.10, 50004999, 21.20, 294477, 21.10, 248168
10000, 0.800000, 8.563884, 0.163517, 0.026738, 10, 14.70, 155254, 1065.10, 22129839, 22.90, 300038, 563.90, 50004999, 21.00, 293569, 21.00, 248102
10000, 1.000000, 8.633558, -0.008866, 0.000079, 10, 15.00, 154003, 1213.50, 25151264, 22.60, 300038, 559.20, 50004999, 21.70, 305126, 20.40, 248737
10000, 1.000000, 8.641813, -0.000532, 0.000000, 10, 15.10, 154250, 1185.50, 25016911, 23.30, 300038, 554.10, 50004999, 22.10, 304495, 20.80, 248661
10000, 1.000000, 8.626270, -0.009221, 0.000085, 10, 14.60, 154075, 1190.40, 25158879, 23.00, 300038, 556.90, 50004999, 21.80, 304725, 20.80, 248576
10000, 1.000000, 8.641515, -0.016155, 0.000261, 10, 14.90, 154122, 1205.00, 25274936, 23.20, 300038, 556.90, 50004999, 21.50, 304675, 20.10, 248307
10000, 1.000000, 8.639397, -0.003462, 0.000012, 10, 15.10, 154219, 1202.30, 25062934, 23.10, 300038, 563.40, 50004999, 22.30, 305038, 20.70, 248751
10000, 1.000000, 8.630685, -0.003354, 0.000011, 10, 14.90, 154150, 1196.60, 25059205, 22.80, 300038, 557.20, 50004999, 22.30, 304334, 20.60, 248261
10000, 1.000000, 8.648504, 0.009177, 0.000084, 10, 14.50, 154113, 1196.20, 24851601, 23.70, 300038, 574.50, 50004999, 23.10, 304267, 20.80, 249066
10000, 1.000000, 8.640567, 0.002443, 0.000006, 10, 14.40, 154134, 1239.00, 24966162, 23.60, 300038, 571.40, 50004999, 22.60, 304534, 20.70, 249276
10000, 1.000000, 8.642565, 0.012867, 0.000166, 10, 15.10, 154261, 1192.00, 24790383, 23.20, 300038, 565.20, 50004999, 21.90, 304428, 21.00, 248457
10000, 1.000000, 8.637117, 0.000254, 0.000000, 10, 14.70, 154257, 1188.20, 25001760, 23.30, 300038, 557.40, 50004999, 21.70, 304552, 20.50, 248707
